gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
2,1,27,13,1,2,1,1,2,2,1,1,0,na,1,1,1,2,4,3,2,1,3,2,1,2,2,na,3,na,2
2,1,54,9,1,2,2,2,3,99,1,2,0,na,2,2,3,1,2,2,1,2,1,1,2,1,1,2,3,na,3
1,1,49,12,1,na,1,na,na,6,2,7,na,na,na,2,1,1,4,3,1,2,4,1,3,1,1,3,1,na,1
2,1,73,16,2,na,1,na,na,1,5,3,na,na,na,1,1,2,5,3,2,1,2,1,1,2,2,na,3,na,5
2,1,na,13,1,6,1,1,1,1,3,4,1,4,2,1,1,2,4,3,3,1,2,2,2,2,1,1,3,na,3
2,1,41,10,2,1,1,1,3,99,2,6,1,2,2,1,3,1,3,1,1,2,3,2,1,1,2,na,2,na,na
1,1,27,13,1,1,1,1,1,4,3,5,1,2,2,1,3,1,3,2,3,2,3,2,1,1,2,na,3,na,3
2,1,58,10,1,1,1,1,1,6,2,6,1,2,1,2,3,1,5,1,1,2,2,1,3,1,1,1,1,na,2
1,6,32,15,1,1,2,1,1,1,1,1,1,1,2,1,1,2,4,2,2,1,3,2,1,2,1,1,2,na,5
2,2,na,15,1,4,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,4,na,1,1,na,na,2,na,2
1,5,41,10,1,2,1,1,3,7,3,3,1,1,2,2,3,1,2,2,2,3,2,1,3,1,1,3,1,1,3
2,1,28,14,1,1,1,1,4,4,1,2,1,1,2,2,3,2,2,2,2,3,2,2,1,2,1,2,2,na,2
2,1,59,13,2,1,1,1,2,4,3,5,1,1,2,1,1,1,5,1,3,3,2,2,1,1,2,na,3,na,3
1,5,21,10,1,2,1,1,2,99,1,1,0,na,2,1,1,2,3,2,3,2,3,1,1,1,1,3,2,na,3
2,1,36,10,1,2,1,1,2,6,2,7,1,2,1,2,3,1,3,3,1,2,2,1,1,1,1,3,1,na,2
2,1,45,13,1,2,2,2,3,5,2,6,1,1,2,1,1,2,4,1,1,2,2,2,1,1,2,na,2,na,3
1,3,21,9,1,4,1,2,3,4,2,6,1,2,1,2,2,1,4,1,1,2,3,1,3,1,1,3,1,1,2
1,5,64,13,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,2
2,1,na,10,2,1,1,1,2,4,3,3,1,1,2,1,3,2,3,1,3,2,3,2,1,2,1,2,2,na,2
1,1,61,14,2,2,1,1,1,6,2,7,1,2,1,1,3,1,5,1,1,2,2,1,2,1,2,na,3,na,4
2,2,74,8,1,na,1,na,na,4,3,5,na,na,na,1,2,2,2,2,3,2,2,2,1,1,1,3,1,2,2
2,1,36,10,2,1,1,1,2,5,1,1,0,na,2,1,1,2,4,2,2,2,3,1,1,1,1,1,2,na,4
1,5,46,10,2,4,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,3,2,2,2,1,1,3,2,na,1
2,1,29,10,2,1,1,1,3,4,2,7,1,2,1,2,1,1,4,3,1,2,2,1,1,1,1,1,2,na,3
2,1,61,10,1,1,1,1,2,3,1,1,1,1,na,1,3,2,4,2,1,3,3,1,2,1,1,1,na,na,3
2,1,49,14,2,2,1,1,2,5,2,6,1,1,2,1,1,2,3,3,2,3,3,2,1,1,2,na,2,na,1
2,1,58,9,1,na,2,na,na,99,3,4,na,na,na,1,3,1,5,2,1,3,1,1,3,1,1,3,1,2,3
1,5,65,9,1,3,1,2,3,2,1,1,1,1,2,1,1,2,5,2,2,2,2,2,1,1,1,3,1,na,2
1,1,41,10,2,2,1,1,na,5,2,6,1,5,na,1,3,1,3,1,3,2,2,1,2,1,1,2,3,na,2
1,1,72,10,1,1,2,1,1,6,3,5,1,2,1,2,2,1,4,1,1,2,2,1,2,1,1,2,3,na,3
2,1,68,14,1,na,1,na,na,3,1,2,na,na,na,1,3,1,3,3,3,3,4,1,1,2,1,2,2,na,3
2,1,71,14,1,4,1,1,2,2,3,3,1,1,2,1,1,2,3,2,2,1,4,2,1,2,1,3,2,na,3
1,1,51,11,1,1,1,1,1,99,3,5,1,2,1,1,3,1,4,1,1,2,2,1,2,1,1,2,2,na,3
1,1,58,10,1,1,1,1,1,6,1,2,1,2,1,1,3,2,5,1,1,3,2,1,2,1,1,3,2,na,2
1,6,33,11,2,4,2,1,2,2,3,3,0,na,2,1,1,2,2,2,2,1,2,2,1,1,2,na,2,na,3
2,1,66,9,1,1,1,1,2,6,2,7,1,2,1,2,3,1,4,1,1,2,2,1,2,1,1,2,3,na,2
1,1,62,10,1,1,1,1,2,4,3,3,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,na,2
1,2,33,11,1,4,2,2,3,4,1,2,1,4,2,2,1,2,4,3,2,3,2,1,1,1,1,3,2,2,4
2,1,39,14,2,1,1,2,4,4,3,4,1,2,1,1,3,1,3,3,3,3,2,2,1,1,2,na,2,na,1
2,1,20,13,2,1,1,1,3,4,3,5,1,1,2,1,1,2,3,2,2,2,2,2,1,1,2,na,3,na,1
2,2,23,7,1,na,1,na,na,5,3,4,na,na,na,1,1,1,3,1,1,1,3,1,1,2,1,3,1,na,4
na,na,na,14,2,3,1,1,1,6,2,6,na,na,2,1,3,1,2,1,1,2,2,1,2,1,1,1,2,na,na
1,1,60,10,2,1,1,1,2,4,3,5,1,2,1,2,3,2,3,1,3,3,2,1,2,1,1,1,3,na,2
1,1,30,13,2,na,1,na,na,3,1,2,na,na,na,1,1,2,3,3,2,2,2,2,1,1,2,na,3,na,4
2,1,77,16,1,2,1,1,2,3,3,3,1,1,1,1,3,2,2,2,2,3,3,2,1,2,1,2,2,2,3
1,1,48,10,2,1,2,1,2,6,2,7,1,2,1,1,2,1,4,2,1,2,2,1,1,1,2,na,2,na,3
2,6,30,14,2,2,1,1,1,2,1,2,1,1,2,1,1,2,3,2,2,1,3,2,1,2,2,na,3,na,1
2,6,35,14,1,4,1,1,2,2,1,1,1,1,2,1,3,2,2,2,2,1,3,2,1,2,1,2,2,1,na
1,1,62,9,2,na,1,na,na,7,2,7,na,na,na,1,2,1,4,1,1,1,2,1,3,1,2,na,2,na,3
1,1,49,13,2,4,1,1,2,2,1,2,1,1,2,1,1,1,3,2,2,2,4,2,1,1,2,na,3,na,2
1,1,57,95,2,na,2,na,na,5,2,6,na,na,na,1,2,1,5,1,1,2,2,1,1,2,2,na,2,na,1
1,1,21,9,2,4,1,1,3,99,1,1,1,1,2,1,2,1,3,1,1,3,1,2,1,1,2,na,3,na,1
1,na,na,14,1,na,1,na,na,4,2,6,na,na,na,1,1,1,3,3,2,2,3,1,2,2,1,3,2,2,2
1,1,23,9,2,1,1,2,2,99,2,6,na,na,1,1,3,2,5,2,3,2,2,2,1,1,2,na,2,na,1
2,1,42,10,1,na,1,na,na,4,3,4,na,na,na,2,3,1,2,1,3,2,2,1,1,1,2,na,2,na,2
2,1,35,7,2,2,1,2,3,99,1,1,0,na,1,2,3,2,3,2,2,2,3,1,1,1,1,1,1,na,3
2,5,40,10,2,1,1,1,2,4,1,2,0,na,2,1,1,1,1,2,2,3,3,1,2,2,1,2,2,na,2
1,1,50,13,1,2,1,1,2,5,3,5,1,3,2,1,1,1,4,2,2,2,4,2,2,1,1,3,2,na,4
2,1,59,13,1,1,1,1,2,6,2,7,1,2,1,1,3,1,4,1,1,2,2,1,3,1,1,3,1,1,3
2,5,26,14,1,2,1,1,2,3,1,2,1,1,2,1,1,2,4,2,2,1,2,2,1,2,1,3,2,na,2
2,1,29,14,1,1,1,2,4,99,3,4,1,2,2,1,1,2,4,3,3,3,2,2,1,1,1,2,2,na,2
1,1,na,13,1,4,1,1,2,5,3,5,1,2,2,2,3,1,5,1,3,2,2,1,3,2,2,na,2,na,2
2,1,19,7,2,4,2,2,3,2,3,4,na,na,2,2,3,1,3,3,3,3,3,2,1,1,2,na,2,na,3
2,1,38,8,1,1,1,1,2,99,3,3,1,1,2,1,3,2,3,2,2,3,3,2,1,1,2,na,3,na,2
2,1,26,13,1,na,1,na,na,6,2,6,na,na,na,2,2,1,2,3,1,3,3,1,2,2,1,3,1,1,2
1,6,56,14,2,4,2,1,1,6,5,5,0,na,2,2,2,1,4,2,2,2,2,1,1,2,2,na,3,na,2
1,2,32,6,1,1,1,1,2,99,3,4,na,na,1,2,3,1,3,3,2,3,3,1,3,1,1,3,1,na,2
2,1,30,11,1,1,1,1,2,99,1,2,1,1,2,1,3,1,4,2,2,3,1,2,1,1,1,2,2,na,1
2,1,39,14,1,1,1,2,2,4,3,4,na,na,2,1,1,1,2,1,1,1,3,1,1,1,2,na,2,na,3
2,1,70,10,1,na,1,na,na,5,5,4,na,na,na,1,3,1,4,1,1,2,3,1,2,1,1,3,2,na,1
2,1,47,13,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,na,3,na,2
2,2,18,5,1,4,1,2,4,1,3,5,0,na,2,1,1,1,3,3,3,1,3,1,3,1,1,3,1,1,1
2,1,61,12,2,2,1,1,2,99,3,3,0,na,2,1,1,2,3,2,1,3,3,1,1,1,1,1,2,na,2
2,2,55,10,2,1,1,1,2,4,2,7,1,2,2,1,2,2,2,3,3,3,4,1,1,1,2,na,3,na,1
1,1,37,14,1,1,1,1,2,5,2,6,1,2,2,2,3,2,3,1,3,2,2,2,1,1,1,2,2,1,2
1,1,76,12,2,1,1,1,2,6,2,7,0,na,1,2,2,1,5,1,1,2,3,1,2,1,1,3,2,na,4
2,1,62,11,1,1,1,1,2,4,2,6,1,5,1,1,3,1,4,1,3,2,4,1,1,1,1,1,3,na,2
1,6,55,14,1,4,1,1,1,3,3,4,1,1,2,1,1,2,4,3,2,1,4,2,1,2,1,2,2,na,2
1,1,59,10,1,na,1,na,na,4,2,7,1,2,na,1,2,2,4,2,1,3,3,1,3,1,1,3,1,2,3
1,1,28,12,2,1,2,1,3,99,1,2,1,1,2,1,3,2,3,3,3,3,4,2,1,1,2,na,2,na,3
2,1,70,13,1,1,1,1,3,6,2,7,1,2,1,1,3,2,4,1,1,3,2,1,2,1,1,2,2,1,3
2,1,43,14,1,1,1,1,2,4,1,2,1,1,2,1,1,2,3,1,2,3,3,1,1,2,1,2,2,na,3
2,1,52,14,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,2,1,3,2,1,2,2,na,3,na,2
2,5,18,8,1,4,1,2,2,99,3,4,0,na,1,1,1,1,3,3,1,1,4,1,3,2,2,na,1,1,5
2,1,41,15,2,2,1,1,3,3,1,2,1,1,1,1,1,2,3,3,2,2,3,2,1,2,2,na,3,na,5
1,1,66,14,2,4,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,4,2,1,2,2,na,3,na,1
1,1,56,10,2,na,1,na,na,2,5,4,na,na,na,1,3,1,3,1,2,2,2,2,2,1,1,2,2,na,2
2,3,33,12,1,na,1,na,na,6,2,7,na,na,na,2,2,1,4,3,3,2,3,1,2,1,1,3,2,1,2
2,6,33,13,1,1,1,1,2,7,2,7,1,2,1,2,2,1,5,1,1,2,2,1,3,1,1,3,1,1,3
1,1,51,13,2,2,1,1,3,3,1,2,1,1,2,1,3,2,3,2,2,3,3,2,1,1,2,na,3,na,3
1,1,31,13,2,na,1,na,na,2,1,1,na,na,na,1,1,2,3,3,2,3,4,na,1,2,2,na,3,na,3
2,1,77,10,1,1,1,1,2,6,2,7,1,2,1,2,3,1,4,3,1,2,2,1,1,1,1,3,2,na,3
2,1,46,11,1,1,1,1,3,5,2,6,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,na,2,na,1
1,1,61,9,1,1,1,1,1,6,2,7,1,2,1,2,2,1,5,1,1,3,2,1,3,1,1,3,1,na,2
2,1,66,9,2,na,1,na,na,99,2,7,na,na,na,1,3,2,4,3,1,3,4,1,1,1,2,na,2,na,2
1,2,66,13,1,na,1,na,na,4,1,1,na,na,na,1,1,2,2,3,2,1,4,2,1,2,1,3,2,1,2
2,1,33,10,1,1,1,1,2,99,2,7,1,2,1,1,3,1,2,1,3,1,4,2,1,2,1,2,1,na,2
2,1,64,13,1,4,1,1,3,3,1,1,1,1,2,1,1,2,3,2,2,3,2,2,1,2,2,na,3,na,2
1,3,63,10,1,1,1,2,4,2,1,1,1,1,1,1,1,1,2,1,1,2,4,1,2,1,1,3,2,na,3
1,1,55,11,2,1,1,2,2,4,1,2,1,2,2,1,3,1,3,1,1,2,4,1,2,1,1,1,2,na,1
2,1,45,14,2,4,1,1,2,5,1,2,1,1,2,1,1,2,2,3,3,2,3,2,1,1,2,na,3,na,2
1,1,59,13,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,3
2,2,56,13,2,2,1,1,3,99,3,4,1,4,2,1,3,1,3,2,2,3,4,1,2,1,1,3,2,na,3
1,1,63,10,1,1,1,1,1,6,2,7,1,2,1,2,2,1,5,1,1,3,2,1,3,1,1,3,1,na,3
1,2,42,12,2,4,1,1,2,99,5,3,1,1,2,1,1,1,3,3,2,3,2,2,1,2,2,na,3,na,3
na,na,na,na,2,na,1,na,na,4,5,4,1,1,na,1,1,2,3,2,2,3,1,2,1,1,2,na,3,na,na
1,1,47,9,2,3,2,1,3,6,3,4,1,2,1,2,2,1,5,3,1,2,2,1,1,1,2,na,3,na,4
na,na,na,na,na,na,1,na,na,6,2,7,na,na,na,na,na,na,4,3,3,3,na,na,na,na,na,na,na,na,na
1,3,63,9,2,1,1,1,2,2,1,1,1,1,2,1,3,2,2,1,2,1,2,2,1,1,2,na,3,na,2
1,1,57,10,2,4,1,1,1,3,1,1,1,1,2,1,1,1,3,2,2,3,3,2,1,1,1,2,3,na,1
2,1,na,13,1,1,1,1,3,5,2,6,1,2,2,2,1,2,2,3,3,1,4,2,1,1,1,2,2,na,2
2,5,76,2,1,2,1,1,2,3,1,1,1,1,2,1,3,2,4,2,2,1,3,2,1,2,1,3,2,2,2
2,1,63,10,1,1,1,1,2,6,2,7,1,2,2,1,2,1,3,1,1,2,3,1,2,1,1,3,1,1,3
2,1,29,13,2,2,1,1,2,5,2,6,0,na,2,1,3,1,3,3,1,2,2,2,1,1,1,2,2,na,2
1,1,49,10,2,4,1,1,3,2,3,4,na,na,2,1,1,2,2,3,2,1,2,2,1,1,2,na,3,na,2
2,1,75,10,1,na,1,na,na,6,2,7,na,na,na,1,3,1,3,3,3,3,4,1,2,1,1,2,1,na,na
2,3,23,13,2,4,1,1,2,99,3,4,na,na,2,1,1,1,3,2,3,2,3,2,1,2,2,na,2,na,4
2,6,51,9,1,na,1,na,na,99,2,6,na,na,na,na,na,na,3,3,1,3,3,na,na,na,1,na,na,na,3
2,1,29,13,2,4,1,1,2,2,1,2,1,1,2,1,1,2,3,2,2,3,4,2,1,2,2,na,3,na,2
1,1,35,9,1,1,1,2,2,6,2,7,1,2,1,1,3,1,4,1,1,2,3,1,2,1,1,3,1,2,2
2,1,62,10,2,1,1,2,3,99,1,2,1,1,1,1,1,2,3,2,2,2,4,2,1,1,2,na,2,na,3
1,1,43,10,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,4,2,1,2,2,na,3,na,1
1,1,35,16,1,1,1,1,2,6,2,6,1,2,2,2,2,1,4,1,3,2,2,1,2,1,1,3,2,na,na
1,1,72,12,1,1,1,2,2,5,2,7,1,2,2,2,2,1,4,1,1,3,4,1,2,1,1,2,2,na,3
1,2,66,8,1,4,1,1,2,99,1,2,1,1,2,1,1,2,3,3,2,3,3,1,1,2,1,3,1,na,2
1,1,36,12,1,na,1,na,na,7,2,6,na,na,na,1,1,1,2,3,3,2,2,1,3,1,1,3,1,na,1
1,1,89,13,2,1,1,1,2,3,3,3,1,1,2,1,1,2,3,2,2,3,3,2,1,2,2,na,3,na,3
2,5,24,14,1,4,1,1,3,5,3,5,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,3,1,2,1
2,1,48,10,2,2,2,1,3,4,3,5,1,1,2,1,1,2,3,2,2,2,3,1,2,1,2,na,1,na,3
2,2,44,13,1,4,1,1,2,99,1,2,1,1,2,1,1,2,3,2,2,3,4,2,1,2,2,na,2,na,3
2,1,na,14,1,2,1,1,2,4,3,4,1,5,2,1,3,1,4,2,2,2,4,2,1,1,1,2,2,na,2
2,6,23,13,2,6,1,1,1,2,3,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,na,3,na,1
1,2,59,9,1,1,1,1,2,99,1,2,1,na,na,1,1,1,4,2,2,3,4,1,3,1,1,3,1,2,1
2,1,48,13,1,1,1,2,4,5,2,6,1,2,2,1,3,1,3,3,3,2,4,1,2,2,1,3,2,na,3
2,1,58,16,1,2,1,1,2,2,3,3,1,1,2,1,3,1,3,2,2,3,4,2,1,2,1,3,2,na,2
1,1,62,10,2,na,1,na,na,6,2,7,na,na,na,1,3,1,5,1,1,3,4,1,1,2,1,2,2,na,na
1,1,76,13,2,1,1,1,1,4,2,7,1,2,2,2,2,1,4,1,1,2,4,1,2,1,1,1,2,na,2
2,1,67,7,1,1,1,1,1,7,2,7,0,na,1,1,1,1,4,1,1,2,2,1,3,1,1,3,1,2,4
1,1,24,12,1,1,1,2,3,99,3,4,0,na,1,2,2,1,3,3,3,3,3,1,3,1,1,3,1,na,3
1,1,70,10,2,2,1,1,3,5,3,5,1,2,1,1,3,1,2,3,3,2,2,2,1,1,1,1,2,na,4
2,1,33,13,2,1,1,1,1,3,3,3,1,1,2,1,1,2,2,2,2,1,3,2,1,2,2,na,3,na,2
1,1,27,13,2,1,1,1,2,5,2,6,1,2,1,2,2,1,4,3,1,2,3,1,1,1,1,1,2,na,3
1,1,67,10,2,4,1,2,4,5,1,1,1,1,2,1,1,2,2,1,3,2,2,2,1,2,2,na,3,na,3
1,1,69,10,2,na,1,na,na,5,5,5,1,2,na,1,3,1,4,1,1,2,2,1,3,1,1,2,1,na,na
2,1,65,13,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,2
2,1,68,10,2,1,1,1,4,4,3,3,1,1,2,1,3,2,3,3,3,3,3,1,1,1,1,2,2,na,2
2,6,39,12,1,na,1,na,na,6,2,7,na,na,na,2,3,1,4,1,3,2,2,1,3,1,1,3,1,2,2
2,1,57,13,2,1,1,1,3,99,3,4,1,2,1,1,1,1,4,1,1,3,3,1,3,2,1,3,1,na,1
1,3,46,11,1,4,2,2,2,4,3,4,1,2,2,1,3,1,4,3,3,3,4,1,1,2,2,na,2,na,3
1,3,58,14,2,4,1,1,4,4,3,4,na,na,2,1,1,2,3,3,3,3,2,1,1,2,2,na,3,na,2
1,1,63,14,1,2,1,1,1,3,3,3,1,1,2,1,3,1,4,1,3,2,4,2,1,2,1,2,2,na,3
1,1,77,14,2,1,1,1,2,6,2,7,1,2,2,2,2,1,4,2,1,2,4,1,2,1,2,na,2,na,3
1,2,19,12,1,4,1,1,2,3,1,2,na,na,2,1,1,1,3,2,2,3,4,2,1,2,2,na,2,na,3
2,1,32,10,1,na,1,na,na,99,5,4,1,2,na,2,1,2,4,1,1,3,2,1,1,2,1,3,2,na,3
1,2,36,13,1,1,1,1,2,5,2,7,1,4,1,1,1,1,4,2,1,3,2,1,3,1,1,2,1,na,2
1,3,56,14,2,1,1,2,2,3,1,1,1,1,2,1,3,2,2,2,2,1,4,1,1,2,2,na,3,na,2
1,1,43,10,1,1,1,1,1,3,1,2,1,1,2,1,3,2,2,3,2,2,3,2,1,1,2,na,2,na,2
2,1,26,9,2,na,1,na,na,4,3,4,na,na,na,1,1,2,4,2,3,2,2,2,1,1,2,na,2,na,4
2,2,58,13,1,2,1,1,2,99,1,2,1,1,2,1,1,2,2,3,2,1,2,1,2,1,1,1,1,1,3
2,1,67,9,1,1,1,2,4,5,1,2,1,1,2,1,3,2,2,3,2,3,4,2,1,2,1,3,2,2,2
1,1,57,10,2,1,1,1,2,6,2,7,1,2,1,2,2,1,4,2,1,2,2,1,3,1,1,2,1,na,3
1,6,53,13,1,1,1,1,2,6,2,7,1,2,na,1,2,1,3,1,1,2,4,1,3,1,1,3,1,na,1
2,6,33,10,1,4,1,2,4,99,3,3,na,na,2,1,3,2,4,3,3,3,2,1,1,1,2,na,3,na,3
1,5,75,14,1,1,1,1,3,5,2,6,1,1,2,1,3,2,1,2,2,2,3,2,1,1,2,na,2,na,1
1,1,79,14,1,4,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,4,2,2,2,1,3,2,1,2
1,3,59,14,1,2,1,2,3,3,1,2,0,na,2,1,3,1,3,3,3,3,4,2,2,1,2,na,3,na,3
2,6,32,12,1,na,1,na,na,99,1,1,na,na,na,2,2,2,4,3,3,3,2,1,3,2,1,3,1,na,3
2,5,42,10,1,na,1,na,na,99,1,1,na,na,na,1,1,2,3,2,3,3,2,2,1,1,1,2,2,na,1
2,1,58,14,1,1,1,1,1,7,2,7,1,2,2,2,2,1,4,1,1,2,2,1,3,1,1,3,2,1,3
1,1,34,10,2,2,1,1,1,4,3,4,1,1,2,1,3,1,3,3,2,2,2,2,1,1,2,na,3,na,2
1,1,53,11,1,2,1,2,4,4,3,5,1,3,2,1,3,1,4,3,2,2,4,1,3,1,1,2,1,na,4
2,2,31,13,1,4,1,1,3,4,1,1,1,1,2,1,1,1,2,2,2,2,3,1,3,1,1,3,1,2,1
1,5,41,14,1,1,1,1,1,99,2,6,1,2,2,1,2,1,3,3,1,2,3,1,2,2,2,na,3,na,4
2,6,54,16,1,7,1,2,2,2,3,5,1,1,2,2,2,1,2,1,2,3,2,2,1,2,1,3,1,na,2
2,1,64,9,2,2,2,1,2,2,1,1,1,1,2,1,3,2,2,3,2,1,4,2,1,1,1,2,2,na,3
2,1,na,na,1,4,2,1,na,99,na,4,na,na,na,1,1,na,3,3,3,3,1,na,na,na,1,3,2,2,3
2,1,52,10,2,1,1,1,2,2,1,1,1,1,2,1,3,1,2,2,2,1,2,2,1,2,2,na,3,na,2
1,1,32,13,1,6,1,1,4,2,3,3,1,1,2,1,3,2,4,3,2,3,2,2,1,2,1,3,3,na,3
1,1,66,13,2,2,1,1,2,3,3,5,1,2,1,1,3,2,4,1,3,2,4,1,1,2,2,na,3,na,2
1,1,68,12,1,1,1,1,2,6,2,7,1,2,1,2,3,1,3,2,1,3,1,1,3,1,1,3,1,1,1
1,1,46,10,2,2,1,1,3,2,1,1,0,na,2,1,1,2,3,2,2,3,4,2,1,1,2,na,2,na,3
1,5,23,13,1,2,1,1,2,5,2,6,1,2,2,1,1,2,3,1,3,2,4,1,1,1,1,3,2,na,2
1,1,58,7,2,1,1,2,2,6,2,7,1,2,1,1,2,1,4,1,1,2,4,1,3,1,1,2,2,na,3
2,5,40,11,2,1,1,2,2,3,1,2,1,1,2,1,1,2,3,1,2,2,2,2,1,1,2,na,2,na,2
2,1,81,7,1,1,1,2,3,4,3,4,1,2,2,1,1,2,3,2,3,3,3,2,3,1,1,3,1,1,4
1,6,34,14,1,na,1,na,na,99,1,1,na,na,na,1,1,2,3,3,2,2,2,2,1,1,1,3,2,na,4
2,1,37,14,1,1,1,1,2,7,2,7,1,2,1,1,3,2,4,3,1,3,2,2,1,2,1,3,2,na,2
2,1,51,11,2,1,1,2,3,99,1,1,1,1,2,1,1,2,3,3,2,3,3,2,1,1,2,na,2,na,3
1,1,50,13,2,4,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,3,2,2,1,1,2,na,3,na,3
2,1,25,14,2,1,1,1,3,3,3,3,1,3,2,1,1,2,3,3,2,1,3,2,1,2,2,na,3,na,2
1,1,37,13,2,na,1,na,na,4,3,4,na,na,na,1,3,1,4,1,1,2,1,2,1,1,2,na,3,na,3
1,1,41,14,2,4,2,1,2,5,3,5,na,na,2,1,3,1,3,3,3,3,4,1,3,2,1,3,1,na,2
2,1,55,12,1,1,1,1,2,5,2,7,1,2,2,1,3,1,3,2,3,2,3,1,3,1,1,1,2,na,2
1,6,70,9,2,4,1,1,2,1,5,3,na,na,2,1,2,1,3,2,2,2,2,2,1,2,1,3,2,na,2
2,6,55,9,1,1,1,1,2,4,1,1,1,2,1,2,3,1,4,1,1,2,3,1,1,1,1,2,1,1,4
2,1,20,10,2,2,1,1,4,4,3,5,1,2,2,2,3,2,5,2,2,2,2,1,1,2,2,na,2,na,3
1,1,62,11,2,4,1,1,1,5,3,5,1,2,na,2,2,1,3,2,1,2,3,1,2,1,1,2,2,na,3
1,1,72,9,2,1,1,1,2,5,2,6,1,2,1,1,3,1,4,3,1,2,3,2,1,1,2,na,2,na,2
2,1,53,12,2,4,1,2,2,4,1,2,1,1,1,1,1,2,3,3,2,3,4,2,1,1,2,na,3,na,3
1,1,53,9,2,1,1,1,2,6,2,7,1,2,2,1,2,1,4,1,1,2,2,1,2,2,2,na,2,na,3
1,1,79,13,1,1,1,1,3,6,2,6,1,2,2,1,1,2,5,1,1,2,2,1,2,1,1,1,3,na,2
1,2,51,14,1,na,1,na,na,5,1,1,na,na,na,1,1,1,2,2,2,1,2,1,2,1,1,1,1,na,3
1,1,40,9,1,2,2,1,2,3,3,3,na,na,2,1,3,2,2,2,2,2,4,2,1,1,2,na,3,na,3
2,5,60,6,2,na,1,na,na,4,1,1,na,na,na,1,1,2,3,1,2,3,3,2,1,1,2,na,2,na,3
2,1,68,8,1,1,1,1,1,99,3,4,1,1,2,1,1,1,2,3,3,2,4,2,3,2,1,3,1,na,2
2,2,41,9,2,2,1,2,4,99,5,4,1,1,2,1,1,2,5,1,1,1,2,2,1,2,2,na,3,na,5
1,1,31,14,2,4,1,1,1,3,3,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,1
2,2,31,10,1,na,1,na,na,99,3,4,na,na,na,2,2,2,3,3,3,3,4,1,1,1,2,na,1,1,1
2,2,38,10,2,2,2,1,2,99,5,4,0,na,2,1,1,2,5,2,2,3,2,2,1,1,2,na,3,na,3
3,4,57,7,2,1,2,2,4,3,1,2,1,1,1,1,1,2,2,3,1,1,4,2,1,1,1,3,1,na,1
2,3,32,12,2,1,1,1,2,5,2,6,1,2,2,1,1,1,4,1,1,2,2,1,1,1,2,na,2,na,2
na,1,76,14,1,1,1,1,1,2,3,3,1,1,2,1,1,1,2,2,2,2,4,2,1,2,1,2,3,na,2
1,1,51,15,2,3,1,1,1,2,1,2,1,1,2,1,1,2,2,1,3,1,4,2,1,1,2,na,3,na,3
2,1,90,9,1,na,1,na,na,6,2,7,1,2,na,1,2,1,4,1,1,2,4,2,3,1,1,1,2,na,3
2,1,59,13,1,2,1,1,2,6,2,7,1,2,1,1,1,1,4,2,1,2,3,1,3,1,1,3,2,1,2
2,5,38,9,1,1,2,1,2,99,1,2,1,1,2,1,1,2,2,2,2,1,4,1,1,2,1,3,1,1,3
1,1,75,9,2,2,1,1,1,2,1,1,0,na,2,1,3,2,3,2,2,1,4,2,1,2,2,na,2,na,2
1,1,68,8,2,1,1,1,1,99,1,1,na,na,2,1,1,2,2,2,3,3,3,2,1,2,1,3,2,na,3
1,1,77,8,1,1,1,1,3,99,1,2,1,5,2,1,3,2,3,2,2,2,4,2,1,1,1,1,2,na,3
1,2,27,10,1,4,1,1,2,1,3,3,na,na,2,1,1,2,2,2,3,1,2,1,1,1,1,3,2,na,3
1,5,42,14,2,2,1,1,3,5,3,4,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,na,3,na,2
1,1,64,13,1,2,1,1,2,5,2,6,1,2,2,1,2,1,4,3,3,2,2,1,1,1,1,2,2,na,3
